,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date
116,empty,Malaysia,84,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,21.53846153846154,March
117,empty,Mexico,36,Mexico,MEX,484,Mexico,25.7,,1746.0,1.4007782101167316,March
118,empty,New Zealand,42,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,46.666666666666664,March
119,empty,Nigeria,456,Nigeria,NGA,566,Nigeria,8.4,,38400.0,54.285714285714285,March
120,empty,Pakistan,102,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,39.230769230769226,March
121,empty,Republic of Korea,18,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,2.9752066115702482,March
122,empty,Republic of the Philippines,144,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,20.13986013986014,March
123,empty,Singapore,18,Singapore,SGP,702,Singapore,1.3,,3246.0,13.846153846153845,March
124,empty,South Africa,372,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,43.76470588235294,March
125,empty,Spain,36,Spain,ESP,724,Spain,8.4,Statista,4080.0,4.285714285714286,March
126,empty,Sri Lanka,18,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,36.0,March
127,empty,Sweden,6,Sweden,SWE,752,Sweden,2.0,,1422.0,3.0,March
128,empty,Switzerland,12,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,15.0,March
129,empty,Thailand,12,Thailand,THA,764,Thailand,7.35,Statista,2736.0,1.6326530612244898,March
130,empty,The Netherlands,48,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,17.142857142857142,March
131,empty,Turkey,18,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,1.3186813186813187,March
132,empty,Uganda,96,Uganda,UGA,800,,,,,,March
133,empty,United Arab Emirates,78,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,14.971209213051823,March
134,empty,United Kingdom,1662,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,93.63380281690141,March
